G1	G2	G3	G4	G5	G6	G9
8.6707398	1.6846130	8.2903749	0.0000000	3.3209346	0.5323529	1.5503042
8.7583898	1.5436433	8.4446992	0.0000000	3.3860369	0.5269495	1.5757927
9.2887709	1.7092673	8.6119336	0.0000000	3.4756609	0.4301064	1.5694894
8.5975000	1.7880689	8.3172411	0.0000000	3.3272530	0.4695237	1.4350378
8.2980201	1.9998096	8.0812071	0.0000000	3.4387980	0.4929568	1.6620192
9.0459699	1.7560762	9.0438063	0.0000000	3.2810546	0.5330077	1.5053152
8.6675595	1.6957228	8.2600435	0.0000000	3.5775854	0.5825094	1.5058923
9.1920461	1.8077834	8.8342197	0.0000000	3.1515716	0.4661124	1.5635772
9.1952249	1.7544446	8.5316469	0.0000000	3.5100473	0.3952803	1.6131552
8.6583030	1.9102733	8.8316890	0.0000000	3.6554183	0.5897179	1.6635234
8.6313104	1.8481552	8.9120906	0.0000000	3.3254105	0.5496678	1.6248539
9.2613322	1.5790103	8.1239112	0.0000000	3.6042789	0.4865017	1.4444682
9.8104975	1.7761833	8.2802446	0.0000000	3.1888384	0.5006951	1.3866831
9.2345699	1.9545265	8.1548272	0.0000000	3.3445738	0.5179520	1.5964992
8.4281012	1.7180095	8.3240236	0.0000000	3.2332256	0.4337204	1.3836017
9.1308812	1.9052745	9.0639947	0.0000000	3.0989003	0.5302799	1.4004935
8.4536414	1.7303691	9.0102837	0.0000000	3.6771908	0.4801558	1.4141576
8.8400028	1.9159220	8.5950395	0.0000000	3.0619018	0.4642975	1.5658330
8.7459519	1.6600192	9.0047416	0.0000000	3.3888600	0.4022601	1.4238125
9.3993386	1.6954897	8.9029047	0.0000000	2.9397113	0.5633786	1.5486380
8.8655602	1.9052297	8.2809210	0.0000000	3.3395440	0.5330143	1.4989643
8.9206792	1.9892343	8.7982871	0.0000000	3.6097547	0.5829271	1.5187633
8.6211390	1.7922911	8.6803217	0.0000000	3.2672478	0.4975304	1.6061571
8.6459528	1.4894628	8.7393006	0.0000000	3.1933091	0.4602356	1.6465913
9.0231643	1.6258647	8.4863425	0.0000000	3.0825972	0.4743074	1.3221750
9.0613800	1.7691388	8.7292429	0.0000000	3.2579948	0.4461146	1.6686639
8.7790644	1.8748538	8.4953790	0.0000000	3.3604105	0.4915041	1.5604692
8.8139139	1.8225219	8.6718728	0.0000000	3.2624203	0.5888330	1.4843192
9.1724334	1.6312857	8.3825842	0.0000000	3.3764334	0.4909678	1.4257466
8.6614710	1.8186393	8.1616032	0.0000000	3.2150854	0.6165096	1.4007098
8.9122221	1.6539202	8.2553315	0.0000000	3.1218695	0.4788380	1.7142400
8.8916442	1.6603342	8.4057491	0.0000000	3.5577392	0.5528604	1.5025449
8.5431809	1.8943501	9.3735210	0.0000000	3.5765114	0.4937866	1.5140213
8.1529382	1.5949186	9.3045541	0.0000000	3.6386987	0.5526689	1.6316142
8.5351983	1.6192014	9.1648103	0.0000000	3.1631818	0.5362165	1.2852939
8.4779367	1.7462119	8.7955246	0.0000000	3.2775250	0.4992861	1.4855149
9.0867785	1.6769520	8.6447267	0.0000000	3.6035636	0.4740409	1.5316644
8.9548840	1.6446128	8.6907449	0.0000000	3.4027533	0.4559318	1.7406074
9.0771162	1.6717851	8.4878530	0.0000000	3.2771809	0.4588844	1.6330717
8.9048075	1.8339330	8.4470535	0.0000000	3.7093976	0.4580351	1.6125975
9.0988227	1.7934041	8.4379844	0.0000000	3.6512112	0.5099921	1.6377841
9.3980761	1.6478409	8.3547836	0.0000000	3.0375666	0.4103189	1.6174888
8.5474916	1.6249248	8.4813059	0.0000000	3.4195427	0.5051726	1.4897667
9.2560116	1.7014615	9.0158000	0.0000000	3.0455286	0.4443598	1.6633273
8.6461706	1.7406631	9.2142606	0.0000000	3.8461550	0.4232948	1.4447279
8.6236847	1.6687817	8.5910622	0.0000000	3.6334899	0.5623017	1.4047180
9.1143164	1.5585021	8.3716966	0.0000000	3.2453810	0.4947818	1.7326577
8.9519725	1.7907766	8.6064100	0.0000000	3.2699665	0.5297638	1.4583340
9.1187794	1.7238255	8.7912838	0.0000000	3.4028953	0.4467275	1.6216412
8.7022387	1.8438138	8.5911501	0.0000000	3.3994944	0.6334285	1.5030303
8.9527177	1.5994872	8.8971146	0.0000000	3.2921319	0.5343170	1.4619059
8.8136155	1.7518504	8.6490709	0.0000000	3.2679816	0.6376511	1.5169620
8.9403059	1.8417035	8.2047108	0.0000000	3.0728938	0.5147132	1.3801628
8.6342715	1.9663298	9.1986458	0.0000000	3.4059672	0.4806058	1.3469091
8.9945690	1.7211585	8.3170773	0.0000000	3.5477173	0.6054530	1.5303909
9.2466498	1.8540891	8.2212052	0.0000000	3.2502119	0.5216917	1.5234502
8.3900189	1.7281112	8.7511850	0.0000000	3.3446717	0.6238622	1.4300647
8.1563272	1.7572506	8.0197276	0.0000000	3.5938388	0.5203772	1.3637861
8.9924986	1.7220265	8.4305662	0.0000000	3.2137062	0.5713453	1.4847940
8.8047411	1.7570913	8.1860981	0.0000000	3.1232137	0.5860627	1.4979500
9.0505570	1.6745291	8.8921874	0.0000000	3.5815541	0.5022306	1.5096121
9.1281709	1.7148425	8.7965932	0.0000000	3.5359462	0.4688354	1.6750133
9.5692772	1.7956704	8.8278747	0.0000000	3.2688834	0.4355914	1.6736169
8.7402668	1.6387592	8.4015538	0.0000000	3.5822906	0.4386582	1.6453522
8.5372746	1.6459312	8.7638867	0.0000000	3.1695721	0.5464547	1.3967806
8.5581771	1.7089051	8.1505811	0.0000000	3.4534947	0.4884813	1.6758916
9.5650632	1.7164393	8.3176051	0.0000000	3.4081479	0.4695921	1.4109026
8.9077208	1.8630433	8.7522917	0.0000000	3.1945673	0.6541944	1.5987501
8.8913165	1.9479980	8.9466246	0.0000000	3.2564822	0.6011130	1.5623699
9.2258214	1.6527142	8.7552151	0.0000000	3.3730599	0.4121578	1.5892620
8.6705944	1.4401759	8.7620397	0.0000000	3.4078966	0.4508492	1.4184584
8.6538845	1.5861779	8.6723022	0.0000000	3.5197953	0.5116770	1.4081005
9.1734023	1.9541601	8.8847789	0.0000000	3.5290981	0.4869119	1.3330360
9.3287760	1.5841489	8.3451258	0.0000000	3.2109272	0.5386200	1.6562925
9.4022517	1.8016349	8.5070813	0.0000000	3.2632379	0.5063637	1.6866332
8.7843025	1.6164856	8.2202022	0.0000000	3.2958581	0.6830831	1.4352089
9.5590553	1.7612123	8.8283768	0.0000000	3.4714437	0.5389368	1.7037600
8.3202882	1.8827130	8.6443456	0.0000000	3.3543846	0.4513102	1.4954366
9.1378194	1.6803975	8.8515878	0.0000000	3.4766590	0.4486934	1.6390165
8.8579633	1.7177456	8.2179743	0.0000000	3.5364024	0.4569302	1.3971156
8.8887615	1.8135073	8.1406530	0.0000000	3.2038432	0.5402181	1.5341226
8.3452861	1.7485769	8.1779783	0.0000000	3.7511683	0.5763599	1.5411204
8.3108130	1.8125416	8.5884024	0.0000000	3.2869138	0.5257782	1.5661884
8.7431765	1.7228083	8.8502362	0.0000000	3.5471185	0.5265099	1.6336063
8.7871880	1.6732289	8.4348403	0.0000000	3.2597481	0.4693905	1.4743779
8.8013486	1.4923814	8.2905077	0.0000000	3.2955366	0.5986500	1.5168885
8.5117351	1.6478265	9.3574205	0.0000000	3.2287169	0.5091361	1.6142810
8.3681620	1.9167053	9.0898804	0.0000000	3.3666482	0.5553533	1.5553493
8.8724166	1.9642833	8.4388002	0.0000000	3.3567905	0.4924485	1.4239608
8.3155882	1.9510389	8.7017491	0.0000000	3.2555482	0.5089094	1.4237215
9.2083024	1.9770394	8.8594778	0.0000000	3.1338650	0.5494254	1.5395842
8.4299960	1.7265683	8.7536977	0.0000000	3.5222340	0.4394399	1.6341185
9.7150634	2.0005367	9.3108984	0.0000000	3.4932194	0.6466657	1.6377193
9.4352347	1.6840722	9.0204937	0.0000000	3.6167218	0.5658601	1.5292784
9.2428593	1.7499650	8.6653306	0.0000000	3.7141520	0.5356607	1.3738841
9.8500268	1.7584974	8.5833365	0.0000000	3.1784230	0.4475627	1.6144097
9.6725881	1.8953039	8.8137978	0.0000000	3.5220651	0.6741366	1.3129165
9.0101061	1.7525215	8.0511973	0.0000000	3.3025971	0.4725853	1.5401451
8.2187533	1.7653251	8.6637659	0.0000000	3.4543696	0.5109750	1.6956258
8.5073954	1.7208504	7.9972608	0.0000000	3.0528163	0.5357533	1.4264787
8.7809691	1.7541625	8.1588558	0.0000000	3.3867607	0.4976466	1.5583198
9.4331187	1.7001999	9.3625741	0.0000000	3.4030882	0.5576178	1.6411260
8.7076400	1.8565960	8.0658926	0.0000000	3.3161827	0.4815354	1.6241500
8.8909811	1.8079915	8.6380575	0.0000000	3.6130593	0.6135813	1.4190997
9.2856823	1.6518179	8.5462714	0.0000000	3.3331466	0.4477621	1.4522410
8.8780352	1.7915532	8.6767443	0.0000000	3.2971305	0.4653928	1.3560923
9.0844922	2.0557974	8.4797810	0.0000000	2.9630766	0.4853687	1.4513769
8.7254914	1.7141905	8.4215635	0.0000000	3.1965213	0.4896832	1.3907932
8.5444576	1.9467257	8.7130280	0.0000000	3.2951515	0.4842606	1.6527494
8.9513527	1.5718225	8.1844663	0.0000000	3.3398722	0.4520956	1.4810999
8.9662447	1.8564103	8.9572042	0.0000000	3.1831276	0.5088612	1.6211783
9.2351163	1.8015933	8.2545866	0.0000000	3.2049360	0.5699261	1.6467231
8.6748453	1.7385365	9.0931911	0.0000000	3.0595442	0.4586037	1.4603096
8.7073814	1.5941735	9.2725223	0.0000000	3.6658382	0.4913988	1.5155058
9.0786167	1.6580459	8.4136595	0.0000000	3.5763920	0.5450114	1.7234893
9.3525478	1.6513254	9.1463135	0.0000000	3.2542352	0.5426949	1.4248957
9.0627628	1.4735732	8.7415862	0.0000000	3.0664802	0.4527830	1.2800432
9.3227920	1.6745611	9.1049047	0.0000000	3.2307712	0.6088598	1.4370888
8.3991423	1.7494655	8.0015512	0.0000000	3.6357261	0.4819433	1.5169767
8.9417705	1.6795970	9.4043342	0.0000000	3.5778424	0.5461202	1.6287755
9.1369491	1.7448939	8.4329406	0.0000000	3.5772192	0.5831224	1.5504640
8.9606903	1.8535560	8.7532270	0.0000000	3.3926094	0.4744652	1.5364479
9.3551936	1.6245063	8.7134905	0.0000000	3.7154508	0.4895885	1.4604238
8.9165569	1.6787868	8.4627697	0.0000000	3.1865556	0.5724735	1.7931026
8.6135602	1.6094374	8.3878647	0.0000000	3.5299954	0.4878253	1.5111642
9.1210436	1.7654798	8.0978333	0.0000000	3.4628550	0.4648341	1.4508981
8.0663077	1.5606274	8.5127597	0.0000000	3.3973911	0.5869062	1.6434973
9.6721792	1.6201191	8.2808880	0.0000000	3.4995982	0.5781664	1.5846563
8.4173309	1.8828900	8.7682849	0.0000000	3.4955443	0.6204164	1.5112181
8.8556001	1.8472363	8.6967138	0.0000000	3.2591191	0.5426189	1.4649447
8.5580981	1.6659660	8.9071331	0.0000000	3.2745430	0.4544896	1.7557907
9.5688857	1.6933461	8.6875902	0.0000000	3.4111039	0.5265625	1.3750875
8.7351486	1.6583453	8.6107011	0.0000000	3.3129050	0.6155310	1.4088937
8.8446642	1.7883614	8.4555457	0.0000000	3.1619352	0.5473532	1.4412225
8.2425132	1.9022112	8.4600795	0.0000000	3.1382538	0.5076823	1.5502492
9.1519007	1.6755302	9.1291883	0.0000000	3.7984655	0.4795892	1.5678405
9.4188462	1.7282800	8.2113793	0.0000000	3.3603578	0.4161438	1.5450751
8.5406322	1.6042752	9.1347450	0.0000000	3.3485057	0.4514054	1.6307095
8.7389788	1.7128863	9.0206626	0.0000000	3.4015572	0.5129082	1.4650745
8.2209059	1.7642782	8.8582328	0.0000000	3.5202794	0.3933419	1.5597295
8.4377357	1.5877669	8.5573993	0.0000000	3.6551226	0.4793902	1.5579009
8.5247033	1.6960990	9.2037440	0.0000000	3.1465987	0.5070691	1.6106369
9.2534120	1.5537246	8.1857395	0.0000000	3.3003749	0.4465615	1.5904399
9.1826916	1.6701576	9.0658080	0.0000000	3.5972278	0.4926694	1.4029465
8.5695195	1.6250164	9.3720435	0.0000000	3.0492474	0.4886131	1.5167989
9.0227913	1.7159435	9.1081736	0.0000000	3.2707908	0.4461677	1.5795456
8.8088741	1.7302926	8.3088058	0.0000000	3.3101766	0.6494006	1.5686459
8.8955010	1.9335591	8.5706936	0.0000000	3.0598118	0.6322621	1.4801558
8.5634958	1.7402199	8.3858091	0.0000000	3.2015717	0.4720726	1.5594609
8.2604941	1.6149318	8.6749876	0.0000000	3.2051521	0.4821805	1.5312614
8.6353562	1.5987688	8.2576085	0.0000000	2.9999032	0.5563077	1.4186642
8.6932422	1.6107235	8.4307364	0.0000000	3.2039955	0.5666936	1.5238973
9.3025786	1.3837421	9.1358009	0.0000000	3.4643807	0.5078749	1.6432909
9.2723550	1.6999755	9.0105395	0.0000000	3.3651936	0.4929796	1.5335290
8.7339735	1.8006383	8.6650490	0.0000000	3.4968286	0.5603822	1.5466075
8.3223633	1.5025074	8.8166981	0.0000000	3.1393603	0.4965652	1.6088091
8.7875359	1.7256877	8.2348372	0.0000000	3.4695860	0.5008037	1.5289167
8.7481800	1.8957057	8.6425823	0.0000000	3.3815242	0.4391704	1.7169371
7.8980999	1.5834199	8.2948033	0.0000000	3.3328778	0.5377055	1.6543137
8.4558309	1.7924672	8.2890999	0.0000000	2.9277045	0.5463495	1.6370706
9.0181083	1.8837659	8.9985204	0.0000000	3.5690849	0.4400575	1.8580902
9.3176797	1.8712969	8.8177240	0.0000000	3.1803442	0.6317644	1.4049859
8.6077929	1.8366014	8.8317046	0.0000000	3.5055851	0.4253233	1.4553453
8.8247665	1.7579929	7.9891041	0.0000000	3.5605178	0.5013921	1.6189657
8.3456111	1.6555704	8.2993682	0.0000000	3.4852072	0.5681999	1.4753010
9.4567950	1.7125590	8.7495496	2.0837104	0.0000000	0.2977651	1.7676077
9.1897117	1.8062072	8.7569629	2.2177424	0.0000000	0.2850654	1.5608773
8.9767123	1.6179335	9.3213904	2.0507494	0.0000000	0.3172436	1.6723707
9.2598139	1.7824571	8.5076669	2.0580220	0.0000000	0.2752287	1.5990104
9.4740759	1.9447008	8.6165133	2.2615815	0.0000000	0.2587658	1.3817173
8.6036124	1.5668132	9.1765959	2.2524153	0.0000000	0.2728372	1.5395887
8.5669587	1.8801637	8.9779950	2.0521977	0.0000000	0.2924290	1.4001767
8.3935985	1.7447545	8.4574544	2.1966098	0.0000000	0.1815749	1.5223906
8.5812452	1.6383752	8.5212829	2.0702103	0.0000000	0.2520543	1.5376436
8.7303473	1.6062565	8.4610788	2.1242576	0.0000000	0.2863706	1.5596354
8.9507347	1.9672023	9.1874608	2.1296220	0.0000000	0.2352001	1.6321769
9.2725016	1.6695704	8.7255765	2.1835090	0.0000000	0.3021472	1.6500450
9.0285891	1.8329337	8.7573088	2.0239130	0.0000000	0.2735432	1.5031363
9.0790863	1.5823036	9.9791714	2.0248134	0.0000000	0.3112214	1.5322506
8.7570561	1.7876036	8.4121729	2.3400512	0.0000000	0.2556735	1.5415721
9.5557683	1.9693392	8.3491284	2.2290530	0.0000000	0.3205208	1.4329763
8.6858695	1.6987736	8.5112627	2.0077783	0.0000000	0.2880292	1.4489624
8.9980654	1.7189583	9.0570464	2.3234171	0.0000000	0.2317445	1.6909537
8.7316340	1.7720003	8.5750670	1.9203665	0.0000000	0.3522092	1.3771269
8.8771931	1.6804689	8.8474445	2.3057953	0.0000000	0.3170292	1.8827856
9.4808594	1.8961678	9.2364264	2.0026678	0.0000000	0.4016194	1.4765174
8.5062206	1.8311619	8.7798404	2.0366520	0.0000000	0.2827883	1.7631486
9.0737519	1.7827567	9.0718461	2.1546260	0.0000000	0.3299812	1.6027481
9.0516835	1.6808835	8.3962544	2.1333758	0.0000000	0.2992373	1.7288361
8.5820983	1.6240106	8.5468393	2.2349293	0.0000000	0.3387795	1.5947632
8.4911364	1.8981261	8.5775141	2.0420552	0.0000000	0.2224495	1.5959824
8.4896057	1.5895977	9.2643639	2.1620475	0.0000000	0.3276168	1.5669318
8.7312581	1.7698395	9.1366894	2.1625729	0.0000000	0.3299830	1.4610921
8.4928841	1.7327633	9.5271290	2.2257202	0.0000000	0.2026281	1.4244580
8.7566240	1.8562186	8.3305889	2.3592160	0.0000000	0.2424775	1.5740742
9.1855870	1.7102730	8.6736916	2.3499987	0.0000000	0.3128645	1.3367919
8.6507146	1.7291068	8.9838242	2.1053376	0.0000000	0.2421890	1.6813834
8.6907785	1.5586906	8.4173054	2.0140110	0.0000000	0.2991188	1.5975163
8.4999551	1.5793668	8.6763095	2.0780978	0.0000000	0.2174572	1.6513529
9.4837359	1.6959103	9.0195886	1.9069981	0.0000000	0.3350549	1.4445335
8.8280263	2.0258480	8.3284754	2.3500507	0.0000000	0.3154501	1.5961987
8.9047349	1.7108932	8.6107327	2.3320861	0.0000000	0.3242866	1.3523265
8.6965496	1.7847322	9.0082373	2.1059856	0.0000000	0.3022523	1.5503251
8.8240476	1.9707115	8.8836449	2.3270158	0.0000000	0.2524369	1.5200793
8.7380738	1.7401909	8.1676229	1.8796917	0.0000000	0.2516350	1.5752299
8.6710583	1.6896452	8.3133188	2.2153652	0.0000000	0.2798274	1.6483258
9.3181695	2.1346272	8.0632492	2.2491554	0.0000000	0.2473841	1.5202993
8.9378523	2.0172495	8.6008864	2.1517776	0.0000000	0.2837408	1.6630674
8.8227848	1.7646151	8.6620236	2.2525476	0.0000000	0.2785748	1.5093150
9.2163271	1.9513243	8.5972123	2.1132742	0.0000000	0.2332502	1.5464619
8.5430497	1.6524436	8.8794558	2.0080578	0.0000000	0.2880548	1.6644565
9.0878739	1.7727557	9.1690107	2.0000687	0.0000000	0.3898358	1.5229682
9.2849997	1.7350296	8.1618632	2.1669179	0.0000000	0.2305333	1.4627044
9.7324397	1.6334272	8.7602117	2.1212301	0.0000000	0.3098630	1.7048151
8.8803524	1.7129672	9.1216960	2.1069262	0.0000000	0.3255119	1.5203634
8.7304052	1.7643664	8.8137847	2.2355834	0.0000000	0.3042101	1.6364996
8.9504939	1.7736808	8.8634741	2.1910699	0.0000000	0.2102594	1.5033640
9.2046822	1.7037190	9.0196857	2.0814179	0.0000000	0.2558508	1.5065107
8.9030838	1.7516746	9.0350385	2.2112706	0.0000000	0.2140023	1.5648184
8.8672578	1.7115989	9.0582995	2.0481723	0.0000000	0.2871205	1.6349796
8.5375774	1.7089655	8.9206202	2.3182009	0.0000000	0.3010523	1.5036213
9.0030020	1.6532035	8.7532794	2.3092982	0.0000000	0.3593576	1.6794226
8.9622168	1.6623242	8.9537723	2.0319926	0.0000000	0.2543610	1.5326330
9.8952877	1.7092611	9.7912325	1.9123251	0.0000000	0.2864866	1.4891157
8.8452988	1.8177084	9.0275386	2.2735913	0.0000000	0.3079277	1.3427127
9.4028510	1.7961858	8.9624608	2.0702257	0.0000000	0.2086313	1.5025100
8.5772130	1.5466525	8.3427088	2.2632607	0.0000000	0.2498910	1.7551019
9.2527858	1.6134570	9.3093396	1.9258537	0.0000000	0.3369377	1.4477428
8.4847189	1.6956975	8.3906165	2.1791736	0.0000000	0.3040364	1.5703564
8.5258740	1.6179566	8.3908706	1.9632568	0.0000000	0.2650375	1.5569021
8.9337466	1.6666415	9.0144265	2.1325509	0.0000000	0.3328952	1.6012335
8.5301706	1.6118099	9.3204037	2.0403077	0.0000000	0.2949908	1.5464428
8.9560044	1.6847758	8.5685351	2.0473273	0.0000000	0.2551977	1.4938857
8.7584695	1.6880246	8.6394356	2.1657461	0.0000000	0.2673953	1.5874832
9.3306999	1.8526614	9.4989851	2.0717054	0.0000000	0.2526639	1.5568072
8.7781250	1.7766859	8.4298389	2.2511515	0.0000000	0.2445994	1.3767068
8.9694043	1.6113669	8.9226126	2.2495850	0.0000000	0.3777466	1.4419828
8.2850756	1.7553281	8.8674988	2.0735051	0.0000000	0.2857480	1.3683205
8.2845553	1.6442247	9.5459162	2.2069780	0.0000000	0.2094109	1.5035742
9.2510855	1.6730415	8.5759984	2.0727124	0.0000000	0.2635748	1.6166935
9.4583091	1.9079590	8.4871917	1.7377741	0.0000000	0.2955786	1.3844761
8.7785572	1.6587641	8.9091550	2.2024390	0.0000000	0.2766505	1.5626212
8.7969325	1.8213211	8.7989924	2.2268081	0.0000000	0.2414257	1.5877015
9.0705701	1.8953847	8.7183505	2.2532911	0.0000000	0.2724146	1.4901053
9.0151348	1.7382772	8.7547712	2.1414881	0.0000000	0.3020371	1.7108287
8.5132736	1.6420202	8.8250784	2.3406743	0.0000000	0.2929473	1.6553724
8.7394921	1.7124169	8.2592008	2.3490847	0.0000000	0.3102757	1.6189100
9.2115857	1.7439942	8.6631945	2.2956998	0.0000000	0.2960203	1.5234485
9.0033522	1.7453232	8.9431555	2.0813040	0.0000000	0.3692652	1.4959740
8.5465522	1.6089424	8.6367850	2.1997888	0.0000000	0.2649218	1.3979630
8.4712501	1.7476128	8.8848615	2.0589072	0.0000000	0.2405672	1.5793057
9.1600157	1.6334002	9.1329765	2.1143537	0.0000000	0.2620500	1.4052911
9.0645487	1.8085853	8.7243571	2.0266551	0.0000000	0.2199011	1.4582937
8.6905432	1.8051586	8.5014668	2.1365866	0.0000000	0.3030820	1.6425293
9.1444819	1.8194790	8.8086371	2.1665884	0.0000000	0.3054216	1.4767389
8.6355192	1.6529649	8.5039443	2.1670791	0.0000000	0.3076182	1.4505647
8.7339642	1.6859944	8.5693835	2.1172876	0.0000000	0.3303884	1.5942239
8.4596724	1.8380006	8.5624981	2.0013500	0.0000000	0.2736966	1.3761204
9.2796022	1.5590439	9.0899177	2.2288500	0.0000000	0.2706861	1.6484823
8.7629595	1.8608213	8.3571406	2.1121236	0.0000000	0.2302291	1.5171298
9.4760382	1.8270719	8.7379428	2.4440506	0.0000000	0.2759609	1.5723454
8.9412640	1.5747207	9.1828235	2.1350074	0.0000000	0.2875917	1.5496159
9.1890672	1.6144525	8.6551044	1.9952433	0.0000000	0.2554349	1.7046872
8.5290806	1.6726907	8.7840432	2.0909830	0.0000000	0.2321137	1.2832027
9.1937659	1.7157021	8.7175947	2.1521431	0.0000000	0.2498536	1.5329779
9.1801701	1.6575715	8.9692745	2.0070003	0.0000000	0.2585826	1.6054559
9.2416506	1.9357403	8.7533525	2.0313518	0.0000000	0.2530911	1.4247806
8.5275810	1.8346894	8.7542718	2.0966368	0.0000000	0.2920264	1.4857861
9.2976190	1.7951054	8.3883506	2.0233178	0.0000000	0.2740278	1.5134345
8.2172561	1.8600720	8.6754410	2.1603685	0.0000000	0.3241726	1.4247543
8.5669460	1.7182279	8.4109818	2.1935683	0.0000000	0.2674151	1.6078936
9.1945051	1.7383605	8.9146408	2.2186936	0.0000000	0.2527044	1.4685876
8.4484486	1.9050456	8.5649854	2.1354090	0.0000000	0.2713751	1.4980779
8.9532092	1.8311303	8.6963833	2.0204959	0.0000000	0.2686250	1.2833192
8.4126061	1.8910367	8.1967101	2.1076211	0.0000000	0.3256368	1.7480409
8.9067153	1.6393925	8.6166181	2.0731749	0.0000000	0.2487286	1.5230514
8.1966389	1.8824313	8.2205706	2.1335062	0.0000000	0.2991323	1.3856545
8.7514156	1.7409932	8.9401553	2.3201621	0.0000000	0.2636193	1.5461196
8.2212435	1.8678950	8.5046929	2.1675855	0.0000000	0.3789003	1.4956614
8.7825839	1.6350908	8.7848614	2.0424849	0.0000000	0.2557938	1.5764801
8.4195288	2.0067271	8.0292296	2.3606374	0.0000000	0.2821643	1.5108543
8.1713916	1.9061356	8.8655275	2.0955044	0.0000000	0.2622416	1.4694978
8.8357631	1.7451872	8.6629343	2.0481967	0.0000000	0.2999825	1.4620898
8.6188624	1.7438170	8.6783645	2.1524987	0.0000000	0.2451535	1.4123107
8.8966448	1.6699265	9.1634214	2.1025114	0.0000000	0.3210972	1.4207523
9.0419475	1.6430634	8.6203382	1.8644162	0.0000000	0.3048613	1.4053251
9.0966065	1.6727453	9.2932053	2.3371861	0.0000000	0.2683701	1.4117277
9.6945242	1.7314777	8.7888018	2.1025093	0.0000000	0.2661070	1.5777541
8.5258393	1.7025559	8.9701427	2.0967137	0.0000000	0.2949331	1.6048279
8.7419191	1.7548942	8.2675991	2.2260948	0.0000000	0.3421436	1.7421061
9.3212279	1.6900584	8.9152225	2.1812271	0.0000000	0.2698436	1.3522133
8.9348798	1.7864718	7.8049908	2.0485881	0.0000000	0.2024880	1.6865752
9.6641047	1.8408089	8.7455660	2.1206647	0.0000000	0.3012077	1.4574675
8.8735363	1.8212954	8.4221329	2.0286758	0.0000000	0.2928407	1.3717138
8.6637653	1.6194089	8.9548341	2.1621806	0.0000000	0.3489867	1.4103162
9.0522387	1.5550463	8.6523850	1.9782510	0.0000000	0.2811722	1.5580826
9.0915348	1.6222668	9.0092506	1.7831047	0.0000000	0.2249962	1.3414174
8.5646949	1.7205985	8.2546470	2.2150259	0.0000000	0.3256580	1.7180688
9.4216839	1.7755497	8.2053945	2.0608664	0.0000000	0.2454088	1.4650139
8.4557034	1.8327394	8.4086378	2.1240572	0.0000000	0.2682566	1.3336381
8.9655856	1.6784163	8.3084880	1.9950703	0.0000000	0.3346685	1.6535068
8.9798338	1.7214788	8.5440833	2.0604426	0.0000000	0.2087941	1.5013424
9.0805273	1.8044361	8.9582695	2.3459773	0.0000000	0.3443650	1.4201063
8.7437502	1.7611190	9.1526014	2.1871699	0.0000000	0.2706104	1.5458834
9.0356616	1.7590407	8.7087399	2.0517827	0.0000000	0.2678108	1.5765649
9.0675951	1.6510405	8.4484290	2.2347251	0.0000000	0.2989564	1.4211402
8.5602305	1.7878113	8.9943259	2.0588645	0.0000000	0.2899462	1.3273621
8.7148094	1.8421376	8.8922614	2.0452925	0.0000000	0.2517586	1.4728114
9.1146520	1.6981549	8.8493707	2.0852791	0.0000000	0.2061217	1.4285764
8.7220780	1.5767563	8.1560238	2.4700662	0.0000000	0.2916338	1.7480518
8.6282381	1.7733176	9.2183135	2.0002745	0.0000000	0.2247866	1.6878288
